from_table_qual,from_column,to_table,to_column,confidence,notes,source,prisma_status
mysql_raw.mdcd_ann_lmts_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ann_lmts_pgm_dtl_hstry,mdcd_ann_lmts_pgm_dtl_id,mdcd_ann_lmts_pgm_dtl,mdcd_ann_lmts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ann_lmts_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ann_lmts_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_apndx_k_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_apndx_k_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_apndx_k_pgm_dtl_hstry,mdcd_apndx_k_pgm_dtl_id,mdcd_apndx_k_pgm_dtl,mdcd_apndx_k_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_apndx_k_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_apndx_k_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_basic_hlth_plan_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_basic_hlth_plan_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_basic_hlth_plan_pgm_dtl_hstry,mdcd_basic_hlth_plan_pgm_dtl_id,mdcd_basic_hlth_plan_pgm_dtl,mdcd_basic_hlth_plan_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_basic_hlth_plan_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_basic_hlth_plan_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_bkup,bene_enggmt_fcs_area_type_cd,bene_enggmt_fcs_area_type_rfrnc,bene_enggmt_fcs_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_bkup,cvrg_area_type_cd,cvrg_area_type_rfrnc,cvrg_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_bkup,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_bkup,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry,mdcd_bene_enggmt_pgm_dtl_id,mdcd_bene_enggmt_pgm_dtl,mdcd_bene_enggmt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry_bkup,bene_enggmt_fcs_area_type_cd,bene_enggmt_fcs_area_type_rfrnc,bene_enggmt_fcs_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry_bkup,cvrg_area_type_cd,cvrg_area_type_rfrnc,cvrg_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry_bkup,mdcd_bene_enggmt_pgm_dtl_id,mdcd_bene_enggmt_pgm_dtl,mdcd_bene_enggmt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry_bkup,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bene_enggmt_pgm_dtl_hstry_bkup,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bhvrl_hlth_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bhvrl_hlth_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bhvrl_hlth_pgm_dtl_hstry,mdcd_bhvrl_hlth_pgm_dtl_id,mdcd_bhvrl_hlth_pgm_dtl,mdcd_bhvrl_hlth_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bhvrl_hlth_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bhvrl_hlth_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_dtl_hstry,mdcd_bnfts_pgm_dtl_id,mdcd_bnfts_pgm_dtl,mdcd_bnfts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_plcy_area,mdcd_bnfts_pgm_dtl_id,mdcd_bnfts_pgm_dtl,mdcd_bnfts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_plcy_area,plcy_area_type_cd,plcy_area_type_rfrnc,plcy_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_plcy_area_hstry,mdcd_bnfts_pgm_dtl_id,mdcd_bnfts_pgm_dtl,mdcd_bnfts_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_plcy_area_hstry,mdcd_bnfts_pgm_plcy_area_id,mdcd_bnfts_pgm_plcy_area,mdcd_bnfts_pgm_plcy_area_id,HIGH,,sql,sql_only
mysql_raw.mdcd_bnfts_pgm_plcy_area_hstry,plcy_area_type_cd,plcy_area_type_rfrnc,plcy_area_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_chip_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_chip_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_chip_pgm_dtl_hstry,mdcd_chip_pgm_dtl_id,mdcd_chip_pgm_dtl,mdcd_chip_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_chip_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_chip_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cmnty_enggmt_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cmnty_enggmt_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cmnty_enggmt_pgm_dtl_hstry,mdcd_cmnty_enggmt_pgm_dtl_id,mdcd_cmnty_enggmt_pgm_dtl,mdcd_cmnty_enggmt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cmnty_enggmt_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cmnty_enggmt_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntgcy_mgmt_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntgcy_mgmt_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntgcy_mgmt_pgm_dtl_hstry,mdcd_cntgcy_mgmt_pgm_dtl_id,mdcd_cntgcy_mgmt_pgm_dtl,mdcd_cntgcy_mgmt_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntgcy_mgmt_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntgcy_mgmt_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntnus_elgblty_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntnus_elgblty_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntnus_elgblty_pgm_dtl_hstry,mdcd_cntnus_elgblty_pgm_dtl_id,mdcd_cntnus_elgblty_pgm_dtl,mdcd_cntnus_elgblty_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntnus_elgblty_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_cntnus_elgblty_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_covid_pgm_dtl,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_covid_pgm_dtl,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_covid_pgm_dtl_hstry,mdcd_covid_pgm_dtl_id,mdcd_covid_pgm_dtl,mdcd_covid_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_covid_pgm_dtl_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_covid_pgm_dtl_hstry,mdcd_pgm_id,mdcd_pgm,mdcd_pgm_id,HIGH,,sql,sql_only
mysql_raw.mdcd_ddme_cntct,mdcd_ddme_cntct_div_cd,mdcd_ddme_cntct_div_rfrnc,mdcd_ddme_cntct_div_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo,anlyst_scndry_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,anlyst_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,bkup_proj_ofcr_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo,cst_shrng_type_cd,cst_shrng_type_rfrnc,cst_shrng_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo,fundng_pool_type_cd,fundng_pool_type_rfrnc,fundng_pool_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo,geo_ansi_state_cd,geo_ansi_state_rfrnc,geo_ansi_state_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo,hcbs_anlyst_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,mc_anlyst_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,mdcd_chip_div_cd,mdcd_chip_div_rfrnc,mdcd_chip_div_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo,mdcd_demo_aplctn_sgntr_lvl_cd,mdcd_demo_aplctn_sgntr_lvl_rfrnc,mdcd_demo_aplctn_sgntr_lvl_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,prisma:; pg_constraint: confirmed composite 2/3,prisma,confirmed
mysql_raw.mdcd_demo,mdcd_demo_stus_cd,mdcd_demo_stus_rfrnc,mdcd_demo_stus_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo,mntrg_eval_tchncl_drctr_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,proj_ofcr_user_id,mdcd_demo,state_5th_poc_user_id,HIGH,prisma:; pg_constraint: confirmed composite 1/3 (crosswalk:demonstration_role); sql inferred mdcd_demo.state_4th_poc_user_id,prisma,conflict
mysql_raw.mdcd_demo,ro_fincl_lead_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,ro_mntrg_lead_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,state_3rd_poc_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,state_4th_poc_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,state_5th_poc_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,state_prmry_poc_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,state_scndry_poc_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,tchncl_drctr_user_id,users,id,HIGH,prisma:; pg_constraint: confirmed composite 1/2 (crosswalk:demonstration_role); sql inferred .id,prisma,conflict
mysql_raw.mdcd_demo,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_amndmt,mdcd_demo_amndmt_stus_cd,mdcd_demo_amndmt_stus_rfrnc,mdcd_demo_amndmt_stus_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_amndmt,mdcd_demo_aplctn_sgntr_lvl_cd,mdcd_demo_aplctn_sgntr_lvl_rfrnc,mdcd_demo_aplctn_sgntr_lvl_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_amndmt,mdcd_demo_id,mdcd_demo,mdcd_demo_stus_cd,HIGH,prisma:; pg_constraint: confirmed composite 2/2; sql inferred mdcd_demo.mdcd_demo_id,prisma,conflict
mysql_raw.mdcd_demo_amndmt,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_amndmt_cmt,cmt_orgn_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_amndmt_cmt,mdcd_demo_amndmt_id,mdcd_demo_amndmt,mdcd_demo_amndmt_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_amndmt_cmt,user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_amndmt_stus_hstry,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_amndmt_stus_hstry,mdcd_demo_amndmt_id,mdcd_demo_amndmt,mdcd_demo_amndmt_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_amndmt_stus_hstry,mdcd_demo_amndmt_stus_cd,mdcd_demo_amndmt_stus_rfrnc,mdcd_demo_amndmt_stus_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn,mdcd_demo_aplctn_stus_cd,mdcd_demo_aplctn_stus_rfrnc,mdcd_demo_aplctn_stus_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn,mdcd_demo_aplctn_type_cd,mdcd_demo_aplctn_type_rfrnc,mdcd_demo_aplctn_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt,cmt_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt,mdcd_demo_aplctn_id,mdcd_demo_aplctn,mdcd_demo_aplctn_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt_hstry,cmt_type_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt_hstry,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt_hstry,mdcd_demo_aplctn_cmt_id,mdcd_demo_aplctn_cmt,mdcd_demo_aplctn_cmt_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt_hstry,mdcd_demo_aplctn_id,mdcd_demo_aplctn,mdcd_demo_aplctn_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_cmt_hstry,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_dtl,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_dtl,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_dtl,mdcd_demo_aplctn_doc_type_cd,mdcd_demo_aplctn_doc_type_rfrnc,mdcd_demo_aplctn_doc_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_dtl,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_dtl,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_fil,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_fil,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_doc_rpstry_fil,mdcd_demo_aplctn_doc_rpstry_dtl_id,mdcd_demo_aplctn_doc_rpstry_dtl,mdcd_demo_aplctn_doc_rpstry_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,mdcd_demo_aplctn_id,mdcd_demo_aplctn,mdcd_demo_aplctn_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,mdcd_demo_aplctn_stus_cd,mdcd_demo_aplctn_stus_rfrnc,mdcd_demo_aplctn_stus_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,mdcd_demo_aplctn_type_cd,mdcd_demo_aplctn_type_rfrnc,mdcd_demo_aplctn_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,mdcd_pendg_demo_id,mdcd_pendg_demo,mdcd_pendg_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_aplctn_hstry,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_authrty_fil_doc,authrty_type_cd,authrty_type_rfrnc,authrty_type_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_authrty_fil_doc,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_authrty_fil_doc,user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_cmt,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_cmt,proj_ofcr_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_cntct,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_cntct,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_cntct_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_cntct_hstry,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,expndtr_authrty_ctgry_cd,expndtr_authrty_ctgry_rfrnc,expndtr_authrty_ctgry_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,expndtr_authrty_id,expndtr_authrty,expndtr_authrty_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,expndtr_authrty_title_cd,expndtr_authrty_title_rfrnc,expndtr_authrty_title_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,mdcd_risk_mtgtn_pgm_dtl_id,mdcd_risk_mtgtn_pgm_dtl,mdcd_risk_mtgtn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_hstry,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_hstry,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_hstry,mdcd_demo_expndtr_authrty_cap_id,mdcd_demo_expndtr_authrty_cap,mdcd_demo_expndtr_authrty_cap_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_hstry,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_link,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_link,mdcd_demo_expndtr_authrty_cap_id,mdcd_demo_expndtr_authrty_cap,mdcd_demo_expndtr_authrty_cap_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_link,mdcd_demo_expndtr_authrty_id,mdcd_demo_expndtr_authrty,mdcd_demo_expndtr_authrty_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_link,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_cap_link,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,creatd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,dltd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,expndtr_authrty_ctgry_cd,expndtr_authrty_ctgry_rfrnc,expndtr_authrty_ctgry_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,expndtr_authrty_id,expndtr_authrty,expndtr_authrty_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,expndtr_authrty_title_cd,expndtr_authrty_title_rfrnc,expndtr_authrty_title_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,mdcd_demo_expndtr_authrty_id,mdcd_demo_expndtr_authrty,mdcd_demo_expndtr_authrty_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,mdcd_risk_mtgtn_pgm_dtl_id,mdcd_risk_mtgtn_pgm_dtl,mdcd_risk_mtgtn_pgm_dtl_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_hstry,updtd_user_id,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_load,expndtr_authrty_ctgry_cd,expndtr_authrty_ctgry_rfrnc,expndtr_authrty_ctgry_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_load,expndtr_authrty_title_cd,expndtr_authrty_title_rfrnc,expndtr_authrty_title_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_load,geo_ansi_state_cd,geo_ansi_state_rfrnc,geo_ansi_state_cd,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_expndtr_authrty_load,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_finl_dcsn_dtl_cmt,cmt_orgn_cd,,id,LOW,,sql,sql_only
mysql_raw.mdcd_demo_finl_dcsn_dtl_cmt,mdcd_demo_id,mdcd_demo,mdcd_demo_id,HIGH,,sql,sql_only
mysql_raw.mdcd_demo_finl_dcsn_dtl_cmt,user_id,,id,LOW,,sql,sql_only
